event_url,event_name,event_winner,event_weight_class,event_winning_method,event_total_rounds,event_total_seconds,event_date,fighter1_url,fighter1_name,fighter1_knockdown,fighter1_landed_significant_strikes,fighter1_total_significant_strikes,fighter1_success_takedown,fighter1_total_attempted_takedown,fighter1_submission_attempt,fighter1_control_time_in_seconds,fighter1_significant_strikes_breakdown_head,fighter1_significant_strikes_breakdown_head_total,fighter1_significant_strikes_breakdown_body,fighter1_significant_strikes_breakdown_body_total,fighter1_significant_strikes_breakdown_leg,fighter1_significant_strikes_breakdown_leg_total,fighter1_significant_strikes_breakdown_distance,fighter1_significant_strikes_breakdown_distance_total,fighter1_significant_strikes_breakdown_clinch,fighter1_significant_strikes_breakdown_clinch_total,fighter1_significant_strikes_breakdown_ground,fighter1_significant_strikes_breakdown_ground_total,fighter1_significant_strikes_absorbed_per_minute,fighter1_weight_lbs,fighter1_average_takedown_landed_per_15_minutes,fighter1_reach_cm,fighter1_significant_strikes_per_minute,fighter1_average_submission_landed_per_15_minutes,fighter1_significant_striking_accuracy,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_stance,fighter1_significant_strikes_pct,fighter1_age,fighter1_significant_strike_defence,fighter1_birthdate,fighter1_takedown_pct,fighter1_height_cm,fighter2_url,fighter2_name,fighter2_knockdown,fighter2_landed_significant_strikes,fighter2_total_significant_strikes,fighter2_success_takedown,fighter2_total_attempted_takedown,fighter2_submission_attempt,fighter2_control_time_in_seconds,fighter2_significant_strikes_breakdown_head,fighter2_significant_strikes_breakdown_head_total,fighter2_significant_strikes_breakdown_body,fighter2_significant_strikes_breakdown_body_total,fighter2_significant_strikes_breakdown_leg,fighter2_significant_strikes_breakdown_leg_total,fighter2_significant_strikes_breakdown_distance,fighter2_significant_strikes_breakdown_distance_total,fighter2_significant_strikes_breakdown_clinch,fighter2_significant_strikes_breakdown_clinch_total,fighter2_significant_strikes_breakdown_ground,fighter2_significant_strikes_breakdown_ground_total,fighter2_significant_strikes_absorbed_per_minute,fighter2_weight_lbs,fighter2_average_takedown_landed_per_15_minutes,fighter2_reach_cm,fighter2_significant_strikes_per_minute,fighter2_average_submission_landed_per_15_minutes,fighter2_significant_striking_accuracy,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_stance,fighter2_significant_strikes_pct,fighter2_age,fighter2_significant_strike_defence,fighter2_birthdate,fighter2_takedown_pct,fighter2_height_cm
http://ufcstats.com/fight-details/435ba9b407b844ef,UFC Fight Night: Andrade vs. Blanchfield,AJ Fletcher,Welterweight Bout,Submission,2,397,2023-02-18,http://ufcstats.com/fighter-details/725b1abc9a39d873,AJ Fletcher,0,7,17,0,0,1,201,6,13,0,1,1,3,1,7,1,1,5,9,,170,0.01,170.18,4.04,0,0.502,0.417,,Switch,41.18,25.99863107,,1997-02-18,,177.8,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Themba Gorimbo,0,6,10,2,2,0,120,2,6,3,3,1,1,5,9,1,1,0,0,,170,,195.58,,,,,0.583,Orthodox,60,32.07118412,0.498,1991-01-23,100,185.42
http://ufcstats.com/fight-details/f9e672ec431fed3f,UFC on FOX: Lawler vs Brown,Tiago dos Santos e Silva,Lightweight Bout,Decision - Unanimous,3,900,2014-07-26,http://ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh Arreola,0,30,73,2,2,0,10,9,46,16,18,5,9,26,68,1,2,3,3,,155,,180.34,,,,,,Southpaw,41.1,31.52908966,,1983-01-14,100,177.8,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago dos Santos e Silva,0,62,163,0,0,0,205,20,102,8,19,34,42,38,127,24,35,0,1,,145,,177.8,,,,,,Orthodox,38.04,27.2881588,,1987-04-12,,175.26
http://ufcstats.com/fight-details/5b0c86f47ae164b1,PRIDE Bushido 7,Akihiro Gono,Welterweight Bout,Decision - Unanimous,2,600,2005-05-22,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,1,25,67,0,0,0,,14,51,10,14,1,2,9,40,8,11,8,16,1.65,170,0.01,172.72,1.21,0,0.344,0.5,0.333,Switch,37.31,30.62286105,0.625,1974-10-07,,170.18,http://ufcstats.com/fighter-details/52d92050a046bc17,Crosley Gracie,0,29,76,4,4,0,,10,44,6,8,13,24,13,44,11,24,5,8,1.82,190,0.02,,2.49,0.01,0.375,0.667,0.5,Orthodox,38.16,25.84531143,0.656,1979-07-18,100,175.26
http://ufcstats.com/fight-details/f3cf7284ac078ce3,PRIDE Bushido 10,Akihiro Gono,Welterweight Bout,Submission,1,540,2006-04-02,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,23,34,0,0,1,,16,25,7,8,0,1,1,5,0,2,22,27,,170,0,172.72,2.7,0,0.485,0.5,,Switch,67.65,31.48528405,,1974-10-07,,170.18,http://ufcstats.com/fighter-details/354808cf38d9d73c,Dae Won Kim,0,16,57,2,3,0,,15,56,1,1,0,0,0,4,0,1,16,52,,180,,,,,,,0.5,Orthodox,28.07,,0.515,,66.67,180.34
http://ufcstats.com/fight-details/5769c08adc653958,PRIDE Bushido 9: The Tournament,Akihiro Gono,Welterweight Bout,Decision - Unanimous,2,600,2005-09-25,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,55,93,0,0,0,,20,46,16,24,19,23,45,76,7,8,3,9,5.82,170,0,172.72,1.89,0,0.364,0.5,0.667,Switch,59.14,30.96783025,0.632,1974-10-07,,170.18,http://ufcstats.com/fighter-details/1c5879330d42255f,Daniel Acacio,1,47,130,0,2,0,,38,114,4,7,5,9,33,104,11,20,3,6,1.94,180,0,,5.98,0,0.368,0.333,0.5,Orthodox,36.15,27.74537988,0.636,1977-12-27,0,172.72
http://ufcstats.com/fight-details/5b2a9b9502e9548e,PRIDE Bushido 12,Akihiro Gono,Welterweight Bout,Submission,2,564,2006-08-27,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,15,34,2,2,2,,4,19,7,10,4,5,3,15,1,3,11,16,0.54,170,0,172.72,2.89,0,0.529,0.5,0,Switch,44.12,31.88774812,0.483,1974-10-07,100,170.18,http://ufcstats.com/fighter-details/232c582f29f8f65e,Gegard Mousasi,0,29,77,0,2,1,,23,68,6,9,0,0,10,24,14,46,5,7,17.26,185,0.01,193.04,3.2,0.01,0.517,1,0.5,Orthodox,37.66,21.07049966,0.471,1985-08-01,0,187.96
http://ufcstats.com/fight-details/73f38f4c58a00561,Dynamite!! 2009,Akihiro Gono,Welterweight Bout,Submission,2,536,2009-12-31,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,15,39,2,2,1,,3,12,4,12,8,15,15,38,0,0,0,1,3.5,170,0,172.72,2.74,0,0.489,0.818,0.324,Switch,38.46,35.23340178,0.498,1974-10-07,100,170.18,http://ufcstats.com/fighter-details/85e26e2468b4e82f,Hayato Sakurai,0,9,37,0,0,0,,5,27,1,2,3,8,7,33,2,4,0,0,2.35,168,0.01,,3,0,0.502,0.676,0.182,Orthodox,24.32,34.35455168,0.511,1975-08-24,,170.18
http://ufcstats.com/fight-details/18f8a421eadb038d,PRIDE Bushido 11,Akihiro Gono,Welterweight Bout,Decision - Unanimous,2,600,2006-06-04,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,39,66,0,0,0,,15,30,16,24,8,12,28,51,9,13,2,2,,170,0,172.72,2.67,0,0.512,0.5,,Switch,59.09,31.65776865,,1974-10-07,,170.18,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,Hector Lombard,0,33,108,2,3,1,,26,93,4,5,3,10,19,74,6,7,8,27,,185,,180.34,,,,,0.5,Southpaw,30.56,28.3340178,0.488,1978-02-02,66.67,175.26
http://ufcstats.com/fight-details/ec041009ce404879,UFC 78: Validation,Akihiro Gono,Welterweight Bout,Submission,2,499,2007-11-17,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,1,27,44,1,1,1,156,4,13,9,13,14,18,20,33,3,5,4,6,0.09,170,0,172.72,2.91,0,0.477,0.833,0.6,Switch,61.36,33.11156742,0.429,1974-10-07,100,170.18,http://ufcstats.com/fighter-details/eff47295daf721a6,Tamdan McCrory,0,31,62,0,0,0,67,14,41,10,13,7,8,17,33,14,29,0,0,35.24,185,0.02,193.04,1.13,0.02,0.571,0.4,0.167,Switch,50,21.03216975,0.523,1986-11-05,,193.04
http://ufcstats.com/fight-details/63f5a7b0fb0d334a,PRIDE Shockwave 2006,Akihiro Gono,Welterweight Bout,Decision - Split,2,600,2006-12-31,http://ufcstats.com/fighter-details/b2acebbef8da14ea,Akihiro Gono,0,48,111,2,2,0,,18,56,24,38,6,17,38,95,6,9,4,7,1.51,170,0,172.72,2.66,0,0.489,0.75,0.583,Switch,43.24,32.23271732,0.511,1974-10-07,100,170.18,http://ufcstats.com/fighter-details/1fe7adb23b3eedfb,Yuki Kondo,0,31,85,0,0,0,,12,50,14,20,5,15,28,81,3,4,0,0,2.48,183,0,,1.41,0,0.489,0.417,0.25,Southpaw,36.47,31.45790554,0.511,1975-07-17,,180.34
http://ufcstats.com/fight-details/b186f4778257ca6d,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Akira Corassani,Featherweight Bout,DQ,1,25,2013-11-30,http://ufcstats.com/fighter-details/3f52ce18fb98008f,Akira Corassani,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,3.5,145,0,172.72,3.1,0,0.52,0.333,0.714,Orthodox,50,31.26078029,0.66,1982-08-27,,172.72,http://ufcstats.com/fighter-details/4a1329cc8eb0928a,Maximo Blanco,0,5,7,1,1,0,14,5,7,0,0,0,0,2,4,2,2,1,1,2.36,145,0,180.34,2.66,0,0.34,0.286,0.667,Orthodox,71.43,30.12457221,0.48,1983-10-16,100,172.72
http://ufcstats.com/fight-details/ca16e203eb2bde60,UFC Fight Night: Nelson vs Story,Max Holloway,Featherweight Bout,KO/TKO,1,191,2014-10-04,http://ufcstats.com/fighter-details/3f52ce18fb98008f,Akira Corassani,0,11,29,0,0,0,10,8,23,1,1,2,5,10,26,1,3,0,0,17.19,145,0,172.72,3.27,0,0.478,0.286,1,Orthodox,37.93,32.10403833,0.578,1982-08-27,,172.72,http://ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,1,31,51,0,0,0,11,25,42,4,6,2,3,20,36,4,6,7,9,1.09,145,0,175.26,5.75,0,0.422,0,0.714,Orthodox,60.78,22.83367556,0.522,1991-12-04,,180.34
http://ufcstats.com/fight-details/53467e6296c2e5e6,UFC on FUEL TV: Mousasi vs Latifi,Akira Corassani,Featherweight Bout,Decision - Unanimous,3,900,2013-04-06,http://ufcstats.com/fighter-details/3f52ce18fb98008f,Akira Corassani,0,48,86,2,6,0,270,18,49,9,12,21,25,38,71,10,15,0,0,13.8,145,0,172.72,3,0,0.484,,0,Orthodox,55.81,30.6091718,0.522,1982-08-27,33.33,172.72,http://ufcstats.com/fighter-details/960d6cae8879ba2b,Robert Peralta,0,67,144,0,2,0,131,29,98,20,27,18,19,28,96,34,43,5,5,1.06,145,0,180.34,4.9,0,0.478,1,,Orthodox,46.53,27.06365503,0.516,1986-03-14,0,172.72
http://ufcstats.com/fight-details/eb0775cf8ee7a4e6,UFC on FOX: Gustafsson vs Johnson,Sam Sicilia,Featherweight Bout,KO/TKO,1,206,2015-01-24,http://ufcstats.com/fighter-details/3f52ce18fb98008f,Akira Corassani,0,10,31,0,0,0,2,5,22,1,4,4,5,10,30,0,1,0,0,4.99,145,0,172.72,3.28,0,0.467,0.286,0.579,Orthodox,32.26,32.41067762,0.622,1982-08-27,,172.72,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,Sam Sicilia,1,10,26,0,0,0,24,6,21,3,4,1,1,7,22,2,3,1,1,2.07,145,0.01,170.18,3.14,0,0.378,0.421,0.714,Orthodox,38.46,28.97741273,0.533,1986-02-01,,172.72
http://ufcstats.com/fight-details/0d9e832be918a4e0,PRIDE 25: Body Blow,Akira Shoji,Middleweight Bout,Decision - Split,3,900,2003-03-16,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,1,29,83,1,2,0,,25,74,0,0,4,9,16,54,0,0,13,29,0.24,195,0.01,,0.95,0,0.418,0.735,0,Orthodox,34.94,29.11978097,0.478,1974-01-31,50,172.72,http://ufcstats.com/fighter-details/df5a77121ba84a5d,Alex Stiebling,0,52,149,0,0,1,,39,129,3,4,10,16,42,138,1,2,9,9,5,205,0,,1.26,0.01,0.522,1,0.265,Southpaw,34.9,,0.582,,,187.96
http://ufcstats.com/fight-details/4fbb9b5eccbc3e5e,PRIDE 3,No Winner Recorded,Open Weight Bout,Other,4,1500,1998-06-24,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,43,82,3,3,0,,28,64,15,17,0,1,7,21,5,12,31,49,,195,0,,0.93,0,0.55,1,,Orthodox,52.44,24.39425051,,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/cd42bbe8887bba90,Daijiro Matsui,0,15,55,1,17,0,,11,37,1,5,3,13,9,46,0,1,6,8,,200,,,,,,,0,Orthodox,27.27,25.54962355,0.45,1972-12-05,5.88,175.26
http://ufcstats.com/fight-details/d229a1ad1f8d7c88,PRIDE Grand Prix 2000 Opening Round,Akira Shoji,Open Weight Bout,Decision - Unanimous,1,900,2000-01-30,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,9,22,2,2,0,,7,20,1,1,1,1,5,6,1,7,3,9,0.15,195,0.01,,1.22,0,0.444,0.688,0,Orthodox,40.91,25.99589322,0.531,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/dc950d59dc590aca,Ebenezer Fontes Braga,0,17,26,0,0,0,,3,9,4,5,10,12,4,6,12,18,1,2,9.51,199,0.01,,1.17,0.01,0.469,1,0.312,Orthodox,65.38,30.79534565,0.556,1969-04-14,,182.88
http://ufcstats.com/fight-details/10fb3de37870d351,PRIDE 6,Akira Shoji,Open Weight Bout,Decision - Split,3,900,1999-07-04,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,10,42,3,5,0,,8,35,0,0,2,7,3,21,5,13,2,8,0.97,195,0,,1.32,0,0.492,0.571,0.5,Orthodox,23.81,25.42094456,0.382,1974-01-31,60,172.72,http://ufcstats.com/fighter-details/946f341df6472ee0,Guy Mezger,0,26,63,1,2,0,,19,50,7,12,0,1,22,48,4,15,0,0,3.85,200,0,,2.81,0.01,0.618,0.5,0.429,Orthodox,41.27,31.50444901,0.508,1968-01-01,50,185.42
http://ufcstats.com/fight-details/b993d7b2ac19b122,PRIDE 11: Battle of the Rising Sun,Akira Shoji,Open Weight Bout,Submission,1,228,2000-10-31,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,2,4,2,2,1,,2,3,0,1,0,0,0,2,0,0,2,2,,195,0.01,,1.06,0,0.452,0.737,,Orthodox,50,26.74880219,,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/f57cf3d54a641385,Herman Renting,0,0,3,0,0,0,,0,3,0,0,0,0,0,3,0,0,0,0,,215,,,,,,,0.263,Switch,0,,0.548,,,182.88
http://ufcstats.com/fight-details/f22b3d85ab5a087f,PRIDE 9: New Blood,Akira Shoji,Open Weight Bout,Submission,1,404,2000-06-04,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,8,11,1,1,1,,5,7,2,2,1,2,0,0,0,0,8,11,,195,0.01,,1.05,0,0.442,0.722,,Orthodox,72.73,26.34086242,,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/1507214bbc7a79e2,John Renken,0,2,15,0,1,0,,1,11,1,1,0,3,2,14,0,1,0,0,,190,,,,,,,0.278,Orthodox,13.33,,0.558,,0,182.88
http://ufcstats.com/fight-details/968766d39fe12bd4,PRIDE 2,Akira Shoji,Open Weight Bout,Submission,1,227,1998-03-05,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,9,12,1,1,1,,8,11,0,0,1,1,1,3,0,0,8,9,,195,0,,0.65,0,0.464,,,Orthodox,75,24.09034908,,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/5da4e8dc02e50ac0,Juan Mott,0,2,8,0,0,0,,0,3,0,1,2,4,2,8,0,0,0,0,,190,,,,,,,,Switch,25,,0.536,,,182.88
http://ufcstats.com/fight-details/21c950a5627de2db,PRIDE 7,Akira Shoji,Open Weight Bout,Decision - Unanimous,3,900,1999-09-12,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,19,44,4,4,0,,10,33,2,2,7,9,10,23,0,0,9,21,,195,0.01,,1.21,0,0.446,0.583,,Orthodox,43.18,25.61259411,,1974-01-31,100,172.72,http://ufcstats.com/fighter-details/c0231720fe516994,Larry Parker,0,5,49,2,5,0,,3,37,0,9,2,3,5,49,0,0,0,0,,205,,,,,,,0.417,Orthodox,10.2,,0.554,,40,180.34
http://ufcstats.com/fight-details/ab3d6bfc5001e382,PRIDE 1,No Winner Recorded,Open Weight Bout,Other,3,1200,1997-10-11,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,13,28,0,0,0,,5,20,0,0,8,8,6,13,0,1,7,14,,195,,,,,,,,Orthodox,46.43,23.69336071,,1974-01-31,,172.72,http://ufcstats.com/fighter-details/aae0897825336b1a,Renzo Gracie,0,8,37,1,5,3,,4,30,3,5,1,2,3,27,1,3,4,7,,185,,,,,,,,Orthodox,21.62,30.58726899,,1967-03-11,20,177.8
http://ufcstats.com/fight-details/dc9d6bbdc83c8e60,PRIDE Bushido 3,Akira Shoji,Heavyweight Bout,KO/TKO,1,18,2004-05-23,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,1,8,16,0,0,0,,8,16,0,0,0,0,2,5,0,0,6,11,,195,0.01,,1.01,0,0.401,0.744,,Orthodox,50,30.30800821,,1974-01-31,,172.72,http://ufcstats.com/fighter-details/eaa0a728cc91ef60,Tsuyoshi Tamakairiki,0,0,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,,220,,,,,,,0.256,Orthodox,0,,0.599,,,182.88
http://ufcstats.com/fight-details/a808944129b9d203,PRIDE 4,Akira Shoji,Open Weight Bout,KO/TKO,2,386,1998-10-11,http://ufcstats.com/fighter-details/b0c95dc8e858452c,Akira Shoji,0,18,34,0,0,0,,14,30,1,1,3,3,11,21,3,7,4,6,0.02,195,0.01,,1.33,0,0.533,1,0.9,Orthodox,52.94,24.69267625,0.941,1974-01-31,,172.72,http://ufcstats.com/fighter-details/da6dfd09cca1d705,Wallid Ismail,0,9,28,5,11,0,,9,28,0,0,0,0,0,7,0,1,9,20,8.12,205,0.01,,0.12,0,0.059,0.1,0,Orthodox,32.14,30.63107461,0.467,1968-02-23,45.45,170.18
http://ufcstats.com/fight-details/189abc11508a193d,WEC 40: Torres vs. Mizugaki,Akitoshi Tamura,Bantamweight Bout,Decision - Unanimous,3,900,2009-04-05,http://ufcstats.com/fighter-details/c95fbc085e17a532,Akitoshi Tamura,0,134,239,0,1,0,,25,83,73,86,36,70,93,191,41,48,0,0,6.28,135,0,177.8,0.27,0,0.333,,0,Orthodox,56.07,28.84599589,0.642,1980-05-31,0,175.26,http://ufcstats.com/fighter-details/0eec866a077889f0,Manny Tapia,0,34,270,0,0,0,,26,249,5,18,3,3,31,262,3,8,0,0,0.13,135,0,170.18,2.97,0,0.358,1,,Orthodox,12.59,28.06023272,0.667,1981-03-14,,165.1
http://ufcstats.com/fight-details/7d0874323bd1f768,UFC Fight Night: Makhachev vs. Moises,No Winner Recorded,Heavyweight Bout,Overturned,2,389,2021-07-17,http://ufcstats.com/fighter-details/c9a94278df042f46,Alan Baudot,0,60,91,0,0,0,38,45,73,10,13,5,5,36,64,19,20,5,7,29.68,243,0,200.66,1.89,0,0.25,,0,Orthodox,65.93,33.45653662,0.447,1988-02-01,,190.5,http://ufcstats.com/fighter-details/d31a5546c0e9b213,Rodrigo Nascimento,0,49,83,0,3,0,159,41,75,6,6,2,2,45,75,4,8,0,0,0.27,246,0.01,203.2,4.23,0.01,0.553,1,,Orthodox,59.04,28.63791923,0.75,1992-11-26,0,187.96
http://ufcstats.com/fight-details/591e7797363a6c89,UFC 93: Franklin vs Henderson,Alan Belcher,Middleweight Bout,Submission,2,576,2009-01-17,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,0,9,28,0,0,1,20,3,19,2,5,4,4,8,27,1,1,0,0,2.53,185,0,190.5,2.49,0,0.462,0.273,0.357,Orthodox,32.14,24.73374401,0.649,1984-04-24,,187.96,http://ufcstats.com/fighter-details/3c241737a6069b9f,Denis Kang,0,26,55,3,5,1,343,17,45,7,8,2,2,16,39,3,4,7,12,3.08,185,0.01,195.58,3.14,0.01,0.351,0.643,0.727,Orthodox,47.27,31.33470226,0.538,1977-09-17,60,180.34
http://ufcstats.com/fight-details/3818a33c9103c88f,UFC Fight Night: Diaz vs Neer,Alan Belcher,Middleweight Bout,Decision - Split,3,900,2008-09-17,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,0,54,90,0,0,0,144,29,60,8,12,17,18,39,71,15,19,0,0,2.49,185,0,190.5,2.15,0,0.413,0.273,0.435,Orthodox,60,24.39972621,0.438,1984-04-24,,187.96,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,Ed Herman,0,43,130,5,12,2,289,33,110,9,16,1,4,24,96,9,19,10,15,2.27,205,0.02,195.58,2.64,0.01,0.562,0.565,0.727,Orthodox,33.08,27.95893224,0.587,1980-10-02,41.67,185.42
http://ufcstats.com/fight-details/a7fca585b4fd4255,UFC Fight Night: Shields vs Ellenberger,Alan Belcher,Middleweight Bout,KO/TKO,1,228,2011-09-17,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,0,25,39,0,0,0,177,24,38,1,1,0,0,0,4,1,1,24,34,1.27,185,0,190.5,2.92,0,0.46,0.333,0.822,Orthodox,64.1,27.39767283,0.45,1984-04-24,,187.96,http://ufcstats.com/fighter-details/2be6596a9db33bf5,Jason MacDonald,0,2,7,0,3,0,25,0,5,2,2,0,0,0,4,2,3,0,0,3.69,185,0.01,203.2,1.61,0.01,0.55,0.178,0.667,Orthodox,28.57,36.29021218,0.54,1975-06-03,0,190.5
http://ufcstats.com/fight-details/77a8a6e2c3a09d19,UFC Fight Night: Sanchez vs Riggs,Alan Belcher,Middleweight Bout,KO/TKO,3,765,2006-12-13,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,1,29,76,1,2,2,259,11,54,1,2,17,20,14,50,5,5,10,21,2,185,0,190.5,0.53,0,0.145,0,0,Orthodox,38.16,22.63655031,0.5,1984-04-24,50,187.96,http://ufcstats.com/fighter-details/f8dc544e7077d014,Jorge Santiago,0,14,59,0,3,3,145,11,53,1,3,2,3,12,54,1,2,1,3,0.35,170,0.01,190.5,1.32,0,0.5,1,1,Orthodox,23.73,26.17659138,0.855,1980-10-09,0,185.42
http://ufcstats.com/fight-details/431282ab4ee417f6,UFC 77: Hostile Territory,Alan Belcher,Middleweight Bout,TKO - Doctor's Stoppage,2,399,2007-10-20,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,0,57,100,0,0,0,51,37,77,8,11,12,12,34,66,23,34,0,0,2.27,185,0,190.5,1.17,0.01,0.308,0.2,0.667,Orthodox,57,23.4880219,0.396,1984-04-24,,187.96,http://ufcstats.com/fighter-details/c8136ab8aa32c974,Kalib Starnes,0,40,89,1,3,0,28,34,79,5,9,1,1,29,75,11,14,0,0,1.52,185,0.01,187.96,2.94,0,0.604,0.333,0.8,Orthodox,44.94,32.78576318,0.692,1975-01-06,33.33,190.5
http://ufcstats.com/fight-details/b6462127cf553ff3,UFC 71: Liddell vs Jackson,Alan Belcher,Light Heavyweight Bout,Submission,1,53,2007-05-26,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0.27,185,0,190.5,1.2,0,0.312,0.2,0.333,Orthodox,0,23.08555784,0.643,1984-04-24,,187.96,http://ufcstats.com/fighter-details/7c0847d3854a95f2,Sean Salmon,0,1,1,0,1,0,5,0,0,1,1,0,0,0,0,0,0,1,1,7.38,185,0.02,,1.64,0,0.357,0.667,0.8,Southpaw,100,29.70294319,0.688,1977-09-11,0,177.8
http://ufcstats.com/fight-details/7f9a1b6d83d08c42,UFC 107: Penn vs Sanchez,Alan Belcher,Catch Weight Bout,KO/TKO,1,183,2009-12-12,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,1,21,56,0,0,0,4,19,53,2,3,0,0,17,47,2,5,2,4,1.94,185,0,190.5,2.76,0,0.462,0.273,0.333,Orthodox,37.5,25.63449692,0.584,1984-04-24,,187.96,http://ufcstats.com/fighter-details/af5b208e97f5d382,Wilson Gouveia,0,29,90,0,0,0,0,28,89,0,0,1,1,29,90,0,0,0,0,3.84,185,0,193.04,2.71,0.01,0.416,0.667,0.727,Orthodox,32.22,31.19233402,0.538,1978-10-03,,185.42
http://ufcstats.com/fight-details/2615d94ab16380f9,UFC 192: Cormier vs Gustafsson,Albert Tumenov,Welterweight Bout,KO/TKO,1,175,2015-10-03,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan Jouban,0,17,34,0,0,0,0,12,27,4,5,1,2,16,33,1,1,0,0,3.51,170,0,185.42,4.55,0,0.509,1,0.5,Southpaw,50,33.85352498,0.577,1981-11-25,,182.88,http://ufcstats.com/fighter-details/ff6a1f63c254127e,Albert Tumenov,1,19,41,0,1,0,2,16,36,3,4,0,1,18,40,1,1,0,0,4.77,170,0,185.42,3.69,0,0.423,0.5,0,Orthodox,46.34,23.77002053,0.491,1991-12-26,0,180.34
http://ufcstats.com/fight-details/420f4e4dc341eb57,UFC Fight Night: Dos Anjos vs. Alvarez,Alan Jouban,Welterweight Bout,Decision - Unanimous,3,900,2016-07-07,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan Jouban,3,86,169,0,0,0,97,46,120,20,26,20,23,65,136,5,6,16,27,,170,0,185.42,5.16,0,0.537,1,,Southpaw,50.89,34.6146475,,1981-11-25,,182.88,http://ufcstats.com/fighter-details/b1b0729d27936f2f,Belal Muhammad,0,77,199,2,8,0,179,71,190,3,3,3,6,69,185,5,9,3,5,,170,,182.88,,,,,0,Orthodox,38.69,27.9945243,0.463,1988-07-09,25,180.34
http://ufcstats.com/fight-details/7dc87736c304b3dd,UFC 236: Holloway vs. Poirier 2,Dwight Grant,Welterweight Bout,Decision - Split,3,900,2019-04-13,http://ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan Jouban,0,24,100,1,2,0,29,9,77,3,6,12,17,19,89,1,4,4,7,0.95,170,0,185.42,5.41,0,0.531,0.5,0,Southpaw,24,37.3798768,0.603,1981-11-25,50,182.88,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0,Dwight Grant,0,38,122,0,0,0,0,13,88,4,8,21,26,37,121,1,1,0,0,17.37,185,0,193.04,3.06,0,0.397,1,0.5,Switch,31.15,34.57631759,0.469,1984-09-14,,185.42
